Id,Elevation,Aspect,Slope,H_Hydrology,V_Hydrology,H_Roadways,sh_9AM,sh_Noon,sh_3PM,H_Fire_Points,Cover_Type,Wilderness_Area,Soil_Type
12135.0,2692.0,86.0,22.0,0.0,0.0,210.0,245.0,198.0,71.0,573.0,5.0,Wilderness1,Soil30
12136.0,2734.0,255.0,15.0,30.0,7.0,1632.0,184.0,248.0,202.0,1120.0,5.0,Wilderness3,Soil23
12137.0,2877.0,233.0,9.0,42.0,-4.0,1998.0,205.0,249.0,181.0,1423.0,5.0,Wilderness3,Soil23
12138.0,2835.0,344.0,16.0,108.0,33.0,1507.0,185.0,213.0,165.0,1900.0,6.0,Wilderness3,Soil31
12139.0,2079.0,22.0,33.0,108.0,62.0,175.0,181.0,153.0,90.0,573.0,3.0,Wilderness4,Soil10
12140.0,2159.0,271.0,31.0,283.0,144.0,350.0,125.0,232.0,237.0,430.0,3.0,Wilderness4,Soil10
12141.0,1995.0,238.0,22.0,210.0,73.0,330.0,175.0,252.0,209.0,834.0,6.0,Wilderness4,Soil1
12142.0,2033.0,344.0,36.0,390.0,182.0,361.0,125.0,159.0,157.0,953.0,6.0,Wilderness4,Soil5
12143.0,1905.0,77.0,21.0,90.0,38.0,120.0,241.0,196.0,75.0,1025.0,3.0,Wilderness4,Soil3
12144.0,2925.0,110.0,21.0,295.0,98.0,1142.0,250.0,212.0,79.0,391.0,5.0,Wilderness1,Soil30
12145.0,2777.0,118.0,13.0,90.0,-3.0,510.0,242.0,228.0,114.0,272.0,5.0,Wilderness1,Soil30
12146.0,2704.0,95.0,20.0,0.0,0.0,240.0,247.0,207.0,80.0,541.0,5.0,Wilderness1,Soil30
12147.0,2642.0,267.0,22.0,42.0,-10.0,1358.0,158.0,243.0,220.0,1020.0,5.0,Wilderness3,Soil23
12148.0,2112.0,271.0,30.0,180.0,82.0,366.0,127.0,232.0,237.0,408.0,3.0,Wilderness4,Soil10
12149.0,1977.0,87.0,41.0,30.0,23.0,60.0,241.0,140.0,0.0,134.0,3.0,Wilderness4,Soil1
12150.0,2093.0,325.0,34.0,362.0,29.0,390.0,117.0,182.0,193.0,977.0,6.0,Wilderness4,Soil5
12151.0,1973.0,80.0,29.0,240.0,106.0,270.0,243.0,176.0,42.0,1012.0,3.0,Wilderness4,Soil3
12152.0,3059.0,77.0,15.0,696.0,232.0,1173.0,238.0,211.0,100.0,810.0,1.0,Wilderness1,Soil29
12153.0,2852.0,126.0,19.0,127.0,25.0,990.0,248.0,223.0,95.0,210.0,5.0,Wilderness1,Soil29
12154.0,2712.0,112.0,21.0,0.0,0.0,270.0,250.0,213.0,81.0,510.0,5.0,Wilderness1,Soil30
12155.0,2593.0,290.0,20.0,0.0,0.0,1298.0,161.0,233.0,211.0,997.0,5.0,Wilderness3,Soil28
12156.0,2853.0,274.0,15.0,0.0,0.0,1968.0,180.0,243.0,202.0,1298.0,5.0,Wilderness3,Soil23
12157.0,2887.0,231.0,9.0,30.0,3.0,2083.0,205.0,249.0,180.0,1421.0,5.0,Wilderness3,Soil23
12158.0,2010.0,280.0,19.0,301.0,88.0,390.0,165.0,238.0,212.0,886.0,6.0,Wilderness4,Soil1
12159.0,2096.0,312.0,27.0,350.0,32.0,420.0,137.0,209.0,207.0,1012.0,6.0,Wilderness4,Soil5
12160.0,2856.0,114.0,24.0,134.0,29.0,1015.0,253.0,208.0,69.0,242.0,5.0,Wilderness1,Soil29
12161.0,2695.0,119.0,24.0,42.0,-16.0,242.0,253.0,211.0,71.0,541.0,5.0,Wilderness1,Soil30
12162.0,2695.0,269.0,13.0,30.0,6.0,1528.0,186.0,244.0,197.0,977.0,5.0,Wilderness3,Soil23
12163.0,2827.0,283.0,13.0,60.0,29.0,1922.0,184.0,240.0,196.0,1200.0,5.0,Wilderness3,Soil23
12164.0,2840.0,344.0,19.0,201.0,45.0,1706.0,179.0,207.0,165.0,1677.0,6.0,Wilderness3,Soil13
12165.0,2106.0,341.0,35.0,382.0,42.0,450.0,127.0,166.0,164.0,1001.0,6.0,Wilderness4,Soil5
12166.0,2851.0,110.0,21.0,124.0,24.0,1006.0,251.0,211.0,78.0,247.0,5.0,Wilderness1,Soil29
12167.0,2805.0,249.0,18.0,90.0,33.0,1914.0,180.0,250.0,206.0,1140.0,5.0,Wilderness3,Soil33
12168.0,2864.0,248.0,13.0,60.0,11.0,2052.0,193.0,249.0,194.0,1294.0,5.0,Wilderness3,Soil23
12169.0,2882.0,276.0,9.0,85.0,-1.0,2148.0,197.0,242.0,184.0,1403.0,5.0,Wilderness3,Soil23
12170.0,2118.0,1.0,20.0,42.0,15.0,408.0,187.0,198.0,144.0,361.0,6.0,Wilderness4,Soil10
12171.0,2043.0,123.0,23.0,30.0,7.0,671.0,251.0,216.0,80.0,691.0,4.0,Wilderness4,Soil1
12172.0,2047.0,260.0,24.0,382.0,-10.0,459.0,155.0,245.0,224.0,949.0,6.0,Wilderness4,Soil1
12173.0,2158.0,320.0,11.0,247.0,94.0,481.0,191.0,229.0,178.0,1054.0,6.0,Wilderness4,Soil2
12174.0,2827.0,93.0,9.0,0.0,0.0,882.0,234.0,227.0,125.0,150.0,5.0,Wilderness1,Soil29
12175.0,2801.0,110.0,9.0,42.0,4.0,713.0,236.0,230.0,126.0,108.0,5.0,Wilderness1,Soil29
12176.0,2736.0,106.0,15.0,0.0,0.0,430.0,244.0,221.0,102.0,371.0,5.0,Wilderness1,Soil30
12177.0,2717.0,115.0,17.0,60.0,-21.0,342.0,247.0,222.0,98.0,459.0,5.0,Wilderness1,Soil30
12178.0,2038.0,110.0,11.0,0.0,0.0,685.0,239.0,228.0,118.0,690.0,4.0,Wilderness4,Soil1
12179.0,2043.0,311.0,20.0,30.0,7.0,633.0,161.0,221.0,198.0,630.0,3.0,Wilderness4,Soil17
12180.0,2001.0,54.0,17.0,67.0,16.0,228.0,228.0,202.0,102.0,426.0,6.0,Wilderness4,Soil1
12181.0,1986.0,10.0,19.0,42.0,14.0,371.0,196.0,199.0,136.0,551.0,6.0,Wilderness4,Soil10
12182.0,2145.0,247.0,24.0,228.0,81.0,510.0,164.0,250.0,218.0,1061.0,6.0,Wilderness4,Soil1
12183.0,2160.0,148.0,8.0,212.0,96.0,514.0,231.0,240.0,141.0,1033.0,6.0,Wilderness4,Soil2
12184.0,2068.0,122.0,38.0,382.0,169.0,384.0,252.0,182.0,20.0,930.0,3.0,Wilderness4,Soil3
12185.0,2803.0,105.0,7.0,30.0,-2.0,731.0,233.0,231.0,130.0,124.0,5.0,Wilderness1,Soil29
12186.0,2794.0,69.0,8.0,0.0,0.0,646.0,229.0,224.0,128.0,170.0,5.0,Wilderness1,Soil30
12187.0,2769.0,86.0,15.0,60.0,-11.0,537.0,241.0,214.0,99.0,268.0,5.0,Wilderness1,Soil30
12188.0,2688.0,120.0,28.0,108.0,-43.0,295.0,254.0,203.0,56.0,524.0,5.0,Wilderness1,Soil30
12189.0,2894.0,300.0,23.0,268.0,107.0,1150.0,149.0,224.0,212.0,1189.0,2.0,Wilderness3,Soil13
12190.0,2857.0,311.0,14.0,306.0,62.0,1806.0,181.0,229.0,188.0,1604.0,6.0,Wilderness3,Soil13
12191.0,2160.0,121.0,25.0,30.0,11.0,175.0,252.0,211.0,71.0,600.0,3.0,Wilderness4,Soil1
12192.0,2044.0,107.0,19.0,0.0,0.0,726.0,248.0,215.0,88.0,664.0,4.0,Wilderness4,Soil1
12193.0,2038.0,15.0,3.0,0.0,0.0,700.0,217.0,233.0,154.0,691.0,4.0,Wilderness4,Soil17
12194.0,2139.0,11.0,35.0,295.0,174.0,351.0,160.0,147.0,104.0,212.0,3.0,Wilderness4,Soil10
12195.0,2028.0,57.0,30.0,108.0,71.0,150.0,225.0,162.0,50.0,42.0,3.0,Wilderness4,Soil1
12196.0,3154.0,130.0,7.0,295.0,-12.0,1090.0,232.0,236.0,136.0,1299.0,2.0,Wilderness1,Soil29
12197.0,2795.0,87.0,9.0,30.0,-1.0,636.0,233.0,226.0,125.0,192.0,5.0,Wilderness1,Soil30
12198.0,2784.0,107.0,14.0,67.0,-7.0,579.0,243.0,223.0,106.0,234.0,5.0,Wilderness1,Soil30
12199.0,2897.0,243.0,6.0,180.0,19.0,2202.0,207.0,245.0,176.0,1392.0,5.0,Wilderness3,Soil31
12200.0,2842.0,3.0,23.0,450.0,-28.0,871.0,182.0,188.0,138.0,234.0,2.0,Wilderness3,Soil33
12201.0,2725.0,353.0,23.0,42.0,9.0,1116.0,174.0,193.0,152.0,713.0,2.0,Wilderness3,Soil33
12202.0,2029.0,8.0,31.0,95.0,64.0,127.0,168.0,162.0,118.0,108.0,3.0,Wilderness4,Soil10
12203.0,2892.0,259.0,8.0,201.0,27.0,2215.0,202.0,245.0,182.0,1350.0,5.0,Wilderness3,Soil31
12204.0,2068.0,170.0,25.0,30.0,13.0,853.0,228.0,241.0,129.0,309.0,4.0,Wilderness4,Soil1
12205.0,2046.0,360.0,29.0,124.0,97.0,150.0,165.0,174.0,136.0,127.0,3.0,Wilderness4,Soil10
12206.0,2858.0,54.0,17.0,85.0,29.0,900.0,228.0,202.0,102.0,277.0,5.0,Wilderness1,Soil30
12207.0,2898.0,303.0,11.0,240.0,33.0,2173.0,190.0,235.0,185.0,1357.0,5.0,Wilderness3,Soil31
12208.0,2175.0,332.0,23.0,180.0,46.0,573.0,159.0,204.0,180.0,218.0,6.0,Wilderness4,Soil10
12209.0,2062.0,141.0,20.0,30.0,7.0,849.0,245.0,230.0,105.0,268.0,4.0,Wilderness4,Soil1
12210.0,2055.0,162.0,10.0,0.0,0.0,872.0,231.0,243.0,143.0,295.0,4.0,Wilderness4,Soil1
12211.0,2057.0,202.0,19.0,0.0,0.0,942.0,208.0,253.0,173.0,379.0,4.0,Wilderness4,Soil17
12212.0,2016.0,40.0,28.0,150.0,40.0,470.0,210.0,168.0,78.0,560.0,6.0,Wilderness4,Soil10
12213.0,2017.0,281.0,13.0,351.0,-40.0,601.0,183.0,241.0,197.0,853.0,6.0,Wilderness4,Soil1
12214.0,2832.0,73.0,15.0,60.0,9.0,819.0,237.0,209.0,100.0,256.0,5.0,Wilderness1,Soil29
12215.0,2809.0,110.0,15.0,90.0,-1.0,671.0,244.0,222.0,103.0,247.0,5.0,Wilderness1,Soil30
12216.0,2639.0,331.0,13.0,0.0,0.0,1416.0,188.0,223.0,174.0,1203.0,6.0,Wilderness3,Soil20
12217.0,2070.0,192.0,28.0,30.0,9.0,916.0,206.0,248.0,159.0,488.0,4.0,Wilderness4,Soil1
12218.0,2075.0,4.0,29.0,150.0,53.0,234.0,170.0,171.0,128.0,242.0,3.0,Wilderness4,Soil10
12219.0,2190.0,39.0,26.0,240.0,60.0,603.0,212.0,175.0,85.0,212.0,6.0,Wilderness4,Soil10
12220.0,2067.0,103.0,28.0,30.0,8.0,834.0,253.0,192.0,48.0,190.0,4.0,Wilderness4,Soil1
12221.0,2054.0,189.0,18.0,0.0,0.0,932.0,218.0,251.0,160.0,484.0,4.0,Wilderness4,Soil17
12222.0,2048.0,142.0,16.0,42.0,2.0,882.0,241.0,235.0,118.0,543.0,4.0,Wilderness4,Soil1
12223.0,1978.0,346.0,37.0,134.0,91.0,150.0,124.0,154.0,151.0,108.0,3.0,Wilderness4,Soil10
12224.0,2061.0,344.0,29.0,67.0,43.0,426.0,151.0,183.0,163.0,459.0,6.0,Wilderness4,Soil10
12225.0,2754.0,134.0,29.0,175.0,-48.0,543.0,250.0,212.0,68.0,350.0,5.0,Wilderness1,Soil30
12226.0,2731.0,145.0,30.0,201.0,83.0,484.0,245.0,219.0,80.0,384.0,5.0,Wilderness1,Soil30
12227.0,2700.0,288.0,10.0,0.0,0.0,1734.0,192.0,239.0,188.0,721.0,5.0,Wilderness3,Soil31
12228.0,2046.0,104.0,4.0,0.0,0.0,924.0,226.0,234.0,143.0,511.0,4.0,Wilderness4,Soil17
12229.0,2845.0,144.0,20.0,175.0,22.0,780.0,244.0,232.0,108.0,376.0,5.0,Wilderness1,Soil30
12230.0,2792.0,139.0,24.0,162.0,-30.0,691.0,248.0,224.0,90.0,331.0,5.0,Wilderness1,Soil30
12231.0,2271.0,61.0,17.0,242.0,148.0,553.0,232.0,203.0,99.0,390.0,3.0,Wilderness4,Soil2
12232.0,2061.0,103.0,18.0,0.0,0.0,872.0,247.0,214.0,89.0,180.0,4.0,Wilderness4,Soil1
12233.0,2085.0,300.0,29.0,42.0,6.0,785.0,128.0,214.0,220.0,674.0,3.0,Wilderness4,Soil10
12234.0,2071.0,323.0,33.0,30.0,26.0,424.0,121.0,187.0,196.0,391.0,6.0,Wilderness4,Soil10
12235.0,2098.0,8.0,28.0,108.0,-3.0,488.0,177.0,174.0,124.0,481.0,6.0,Wilderness4,Soil10
12236.0,2850.0,175.0,11.0,319.0,23.0,751.0,226.0,246.0,151.0,509.0,5.0,Wilderness1,Soil30
12237.0,2842.0,152.0,17.0,216.0,19.0,750.0,239.0,238.0,122.0,417.0,5.0,Wilderness1,Soil30
12238.0,2800.0,139.0,21.0,180.0,-22.0,750.0,246.0,229.0,101.0,361.0,5.0,Wilderness1,Soil30
12239.0,2732.0,292.0,8.0,0.0,0.0,1910.0,197.0,239.0,182.0,741.0,5.0,Wilderness3,Soil31
12240.0,2985.0,133.0,12.0,67.0,14.0,1597.0,239.0,234.0,122.0,1794.0,2.0,Wilderness3,Soil32
12241.0,2236.0,359.0,25.0,120.0,56.0,210.0,174.0,185.0,142.0,573.0,2.0,Wilderness4,Soil10
12242.0,2266.0,347.0,24.0,134.0,69.0,570.0,166.0,193.0,160.0,541.0,3.0,Wilderness4,Soil2
12243.0,2025.0,92.0,46.0,120.0,90.0,150.0,239.0,126.0,0.0,361.0,3.0,Wilderness4,Soil1
12244.0,2086.0,323.0,33.0,30.0,26.0,446.0,118.0,185.0,196.0,390.0,6.0,Wilderness4,Soil10
12245.0,2734.0,307.0,9.0,30.0,6.0,1931.0,195.0,235.0,180.0,716.0,5.0,Wilderness3,Soil31
12246.0,2157.0,47.0,29.0,300.0,105.0,360.0,216.0,165.0,65.0,301.0,6.0,Wilderness4,Soil10
12247.0,2021.0,14.0,34.0,108.0,100.0,134.0,168.0,151.0,102.0,391.0,3.0,Wilderness4,Soil10
12248.0,2796.0,145.0,18.0,240.0,-26.0,693.0,242.0,234.0,115.0,430.0,5.0,Wilderness1,Soil30
12249.0,2963.0,66.0,11.0,108.0,22.0,402.0,231.0,218.0,118.0,1530.0,2.0,Wilderness3,Soil32
12250.0,2245.0,52.0,20.0,390.0,115.0,661.0,226.0,193.0,92.0,0.0,6.0,Wilderness4,Soil2
12251.0,2224.0,43.0,15.0,400.0,103.0,571.0,221.0,205.0,114.0,90.0,6.0,Wilderness4,Soil2
12252.0,2060.0,97.0,11.0,30.0,3.0,933.0,238.0,224.0,116.0,201.0,4.0,Wilderness4,Soil1
12253.0,3344.0,207.0,20.0,730.0,117.0,4068.0,203.0,254.0,179.0,2044.0,7.0,Wilderness1,Soil38
12254.0,2708.0,99.0,12.0,60.0,12.0,1273.0,240.0,222.0,110.0,722.0,5.0,Wilderness3,Soil31
12255.0,2784.0,3.0,25.0,319.0,161.0,1074.0,178.0,183.0,136.0,938.0,2.0,Wilderness3,Soil31
12256.0,2233.0,276.0,30.0,153.0,139.0,309.0,125.0,230.0,236.0,582.0,3.0,Wilderness4,Soil10
12257.0,2126.0,5.0,39.0,85.0,41.0,933.0,142.0,136.0,109.0,641.0,3.0,Wilderness4,Soil10
12258.0,2144.0,30.0,37.0,124.0,-36.0,616.0,184.0,137.0,63.0,547.0,6.0,Wilderness4,Soil10
12259.0,2763.0,326.0,7.0,42.0,5.0,2100.0,203.0,232.0,168.0,743.0,5.0,Wilderness3,Soil31
12260.0,2941.0,57.0,16.0,0.0,0.0,404.0,229.0,203.0,102.0,1492.0,2.0,Wilderness3,Soil33
12261.0,2064.0,130.0,8.0,0.0,0.0,934.0,234.0,236.0,133.0,192.0,4.0,Wilderness4,Soil1
12262.0,2137.0,357.0,32.0,247.0,-43.0,745.0,153.0,165.0,136.0,700.0,6.0,Wilderness4,Soil10
12263.0,3303.0,208.0,12.0,671.0,76.0,4315.0,211.0,251.0,173.0,1931.0,7.0,Wilderness1,Soil38
12264.0,2781.0,153.0,20.0,277.0,75.0,600.0,240.0,236.0,117.0,532.0,5.0,Wilderness1,Soil30
12265.0,2763.0,313.0,8.0,67.0,5.0,2122.0,198.0,234.0,176.0,722.0,5.0,Wilderness3,Soil31
12266.0,2782.0,252.0,8.0,0.0,0.0,2228.0,202.0,246.0,182.0,841.0,5.0,Wilderness3,Soil31
12267.0,2226.0,47.0,19.0,371.0,176.0,437.0,223.0,195.0,99.0,256.0,6.0,Wilderness4,Soil2
12268.0,2283.0,43.0,9.0,283.0,60.0,722.0,222.0,220.0,133.0,485.0,3.0,Wilderness4,Soil2
12269.0,2069.0,323.0,17.0,0.0,0.0,957.0,175.0,221.0,184.0,216.0,4.0,Wilderness4,Soil17
12270.0,2153.0,322.0,25.0,0.0,0.0,858.0,148.0,205.0,193.0,708.0,3.0,Wilderness4,Soil10
12271.0,2719.0,285.0,16.0,228.0,-8.0,1866.0,173.0,238.0,205.0,497.0,2.0,Wilderness3,Soil31
12272.0,2781.0,339.0,7.0,0.0,0.0,2249.0,204.0,230.0,164.0,824.0,5.0,Wilderness3,Soil31
12273.0,2787.0,281.0,14.0,0.0,0.0,2271.0,181.0,241.0,200.0,849.0,5.0,Wilderness3,Soil31
12274.0,2110.0,32.0,30.0,127.0,60.0,192.0,198.0,159.0,79.0,553.0,6.0,Wilderness4,Soil10
12275.0,2070.0,319.0,10.0,0.0,0.0,960.0,195.0,231.0,176.0,228.0,4.0,Wilderness4,Soil17
12276.0,2080.0,305.0,23.0,30.0,16.0,979.0,150.0,221.0,208.0,242.0,4.0,Wilderness4,Soil17
12277.0,2051.0,102.0,31.0,210.0,132.0,228.0,253.0,182.0,32.0,513.0,3.0,Wilderness4,Soil1
12278.0,1993.0,291.0,41.0,127.0,96.0,150.0,78.0,197.0,240.0,300.0,3.0,Wilderness4,Soil10
12279.0,2195.0,314.0,36.0,30.0,14.0,636.0,105.0,187.0,210.0,513.0,6.0,Wilderness4,Soil10
12280.0,2174.0,344.0,31.0,240.0,-6.0,785.0,144.0,176.0,161.0,713.0,6.0,Wilderness4,Soil10
12281.0,2760.0,161.0,22.0,218.0,54.0,540.0,236.0,239.0,121.0,589.0,5.0,Wilderness1,Soil30
12282.0,2743.0,154.0,21.0,268.0,37.0,553.0,239.0,237.0,117.0,571.0,5.0,Wilderness1,Soil30
12283.0,2807.0,268.0,17.0,30.0,9.0,2281.0,173.0,244.0,209.0,886.0,5.0,Wilderness3,Soil31
12284.0,2819.0,254.0,22.0,42.0,11.0,2254.0,165.0,248.0,217.0,912.0,5.0,Wilderness3,Soil31
12285.0,2858.0,75.0,13.0,0.0,0.0,787.0,236.0,215.0,108.0,1667.0,2.0,Wilderness3,Soil24
12286.0,2307.0,25.0,16.0,150.0,19.0,780.0,210.0,203.0,125.0,680.0,3.0,Wilderness4,Soil2
12287.0,2074.0,80.0,12.0,30.0,4.0,966.0,236.0,218.0,111.0,247.0,4.0,Wilderness4,Soil17
12288.0,2183.0,352.0,30.0,30.0,17.0,895.0,153.0,173.0,147.0,745.0,3.0,Wilderness4,Soil10
12289.0,2005.0,284.0,29.0,30.0,20.0,150.0,130.0,227.0,230.0,551.0,3.0,Wilderness4,Soil4
12290.0,3246.0,209.0,7.0,30.0,3.0,2423.0,215.0,247.0,168.0,2885.0,2.0,Wilderness1,Soil29
12291.0,2759.0,183.0,20.0,182.0,41.0,510.0,221.0,249.0,152.0,671.0,5.0,Wilderness1,Soil30
12292.0,2756.0,172.0,22.0,180.0,50.0,510.0,228.0,244.0,135.0,646.0,5.0,Wilderness1,Soil30
12293.0,2840.0,276.0,22.0,60.0,17.0,2187.0,156.0,238.0,220.0,953.0,5.0,Wilderness3,Soil19
12294.0,2870.0,264.0,16.0,67.0,-10.0,2106.0,178.0,246.0,206.0,1036.0,2.0,Wilderness3,Soil19
12295.0,2983.0,351.0,18.0,376.0,102.0,595.0,184.0,206.0,158.0,1598.0,2.0,Wilderness3,Soil24
12296.0,2327.0,310.0,27.0,201.0,-2.0,566.0,137.0,210.0,209.0,551.0,3.0,Wilderness4,Soil10
12297.0,2136.0,232.0,26.0,95.0,52.0,1124.0,169.0,252.0,211.0,382.0,3.0,Wilderness4,Soil1
12298.0,2059.0,20.0,38.0,162.0,133.0,234.0,165.0,133.0,79.0,454.0,3.0,Wilderness4,Soil10
12299.0,2247.0,20.0,25.0,95.0,66.0,721.0,193.0,177.0,110.0,591.0,6.0,Wilderness4,Soil10
12300.0,2743.0,169.0,20.0,150.0,37.0,480.0,231.0,244.0,135.0,664.0,5.0,Wilderness1,Soil30
12301.0,2738.0,165.0,19.0,162.0,32.0,480.0,233.0,242.0,132.0,648.0,5.0,Wilderness1,Soil30
12302.0,2938.0,291.0,7.0,30.0,3.0,1772.0,199.0,239.0,179.0,1368.0,5.0,Wilderness3,Soil19
12303.0,3020.0,55.0,13.0,124.0,29.0,134.0,228.0,211.0,113.0,1296.0,2.0,Wilderness3,Soil32
12304.0,2892.0,357.0,21.0,201.0,30.0,534.0,183.0,198.0,149.0,469.0,2.0,Wilderness3,Soil31
12305.0,2207.0,331.0,22.0,277.0,167.0,319.0,164.0,207.0,180.0,811.0,3.0,Wilderness4,Soil10
12306.0,2080.0,47.0,22.0,42.0,11.0,1015.0,221.0,187.0,90.0,306.0,4.0,Wilderness4,Soil10
12307.0,2099.0,3.0,33.0,268.0,48.0,339.0,159.0,160.0,124.0,424.0,3.0,Wilderness4,Soil10
12308.0,2003.0,5.0,22.0,0.0,0.0,210.0,185.0,191.0,137.0,484.0,4.0,Wilderness4,Soil10
12309.0,2117.0,300.0,34.0,277.0,222.0,297.0,106.0,203.0,226.0,295.0,3.0,Wilderness4,Soil10
12310.0,2254.0,323.0,26.0,85.0,58.0,722.0,145.0,203.0,193.0,577.0,6.0,Wilderness4,Soil10
12311.0,3277.0,194.0,8.0,524.0,50.0,4283.0,219.0,247.0,162.0,2058.0,7.0,Wilderness1,Soil23
12312.0,3193.0,135.0,28.0,660.0,39.0,1087.0,250.0,214.0,71.0,2431.0,1.0,Wilderness1,Soil29
12313.0,2841.0,307.0,21.0,0.0,0.0,2187.0,157.0,222.0,203.0,902.0,5.0,Wilderness3,Soil33
12314.0,2210.0,272.0,15.0,297.0,162.0,339.0,179.0,243.0,203.0,830.0,3.0,Wilderness4,Soil10
12315.0,2072.0,56.0,17.0,42.0,-1.0,1074.0,229.0,202.0,100.0,351.0,4.0,Wilderness4,Soil17
12316.0,2320.0,74.0,35.0,256.0,30.0,658.0,236.0,152.0,16.0,573.0,3.0,Wilderness4,Soil6
12317.0,2078.0,49.0,29.0,95.0,49.0,256.0,218.0,166.0,64.0,408.0,4.0,Wilderness4,Soil10
12318.0,2870.0,280.0,13.0,0.0,0.0,2093.0,183.0,241.0,198.0,977.0,5.0,Wilderness3,Soil19
12319.0,2093.0,274.0,18.0,210.0,48.0,216.0,168.0,241.0,212.0,834.0,3.0,Wilderness4,Soil1
12320.0,2283.0,311.0,22.0,382.0,-29.0,488.0,154.0,218.0,201.0,726.0,3.0,Wilderness4,Soil10
12321.0,2417.0,9.0,23.0,95.0,38.0,931.0,187.0,187.0,130.0,631.0,3.0,Wilderness4,Soil10
12322.0,2100.0,71.0,28.0,108.0,56.0,295.0,238.0,173.0,47.0,371.0,4.0,Wilderness4,Soil10
12323.0,2083.0,90.0,30.0,85.0,39.0,285.0,249.0,177.0,33.0,379.0,4.0,Wilderness4,Soil10
12324.0,2039.0,329.0,31.0,30.0,23.0,270.0,131.0,186.0,186.0,450.0,3.0,Wilderness4,Soil10
12325.0,2855.0,320.0,19.0,60.0,23.0,2160.0,168.0,219.0,189.0,882.0,5.0,Wilderness3,Soil33
12326.0,2095.0,148.0,29.0,0.0,0.0,228.0,243.0,222.0,86.0,636.0,4.0,Wilderness4,Soil4
12327.0,2073.0,336.0,11.0,0.0,0.0,1158.0,195.0,225.0,169.0,430.0,4.0,Wilderness4,Soil17
12328.0,2286.0,14.0,31.0,234.0,105.0,870.0,175.0,161.0,108.0,726.0,6.0,Wilderness4,Soil6
12329.0,2277.0,354.0,25.0,335.0,96.0,900.0,169.0,187.0,149.0,832.0,6.0,Wilderness4,Soil10
12330.0,3031.0,274.0,18.0,85.0,11.0,513.0,169.0,242.0,211.0,966.0,2.0,Wilderness3,Soil32
12331.0,2836.0,342.0,25.0,124.0,38.0,1259.0,162.0,195.0,167.0,1674.0,1.0,Wilderness3,Soil24
12332.0,2087.0,61.0,28.0,30.0,14.0,1165.0,229.0,169.0,54.0,446.0,4.0,Wilderness4,Soil17
12333.0,2290.0,315.0,18.0,0.0,0.0,914.0,170.0,223.0,192.0,725.0,3.0,Wilderness4,Soil10
12334.0,2290.0,2.0,20.0,330.0,92.0,900.0,187.0,197.0,143.0,845.0,6.0,Wilderness4,Soil10
12335.0,2018.0,38.0,19.0,170.0,49.0,330.0,217.0,195.0,107.0,404.0,3.0,Wilderness4,Soil6
12336.0,2087.0,138.0,11.0,0.0,0.0,309.0,237.0,236.0,129.0,571.0,4.0,Wilderness4,Soil14
12337.0,2157.0,295.0,41.0,108.0,73.0,270.0,80.0,193.0,236.0,618.0,3.0,Wilderness4,Soil10
12338.0,2090.0,92.0,28.0,30.0,12.0,1190.0,250.0,184.0,0.0,474.0,4.0,Wilderness4,Soil17
12339.0,2165.0,93.0,36.0,153.0,114.0,417.0,248.0,162.0,10.0,270.0,4.0,Wilderness4,Soil3
12340.0,2052.0,316.0,14.0,0.0,0.0,361.0,182.0,227.0,185.0,324.0,4.0,Wilderness4,Soil3
12341.0,2136.0,345.0,15.0,297.0,-3.0,484.0,189.0,215.0,164.0,685.0,3.0,Wilderness4,Soil10
12342.0,3299.0,210.0,10.0,552.0,77.0,3695.0,212.0,250.0,172.0,2512.0,1.0,Wilderness1,Soil23
12343.0,3018.0,61.0,16.0,150.0,51.0,212.0,231.0,206.0,103.0,503.0,2.0,Wilderness3,Soil33
12344.0,2092.0,147.0,17.0,0.0,0.0,366.0,240.0,236.0,119.0,541.0,4.0,Wilderness4,Soil4
12345.0,2154.0,242.0,27.0,390.0,109.0,430.0,157.0,249.0,221.0,900.0,3.0,Wilderness4,Soil1
12346.0,2337.0,59.0,24.0,212.0,47.0,757.0,230.0,183.0,73.0,510.0,3.0,Wilderness4,Soil6
12347.0,2165.0,90.0,36.0,150.0,114.0,443.0,247.0,159.0,8.0,240.0,4.0,Wilderness4,Soil3
12348.0,2137.0,24.0,17.0,379.0,92.0,408.0,208.0,200.0,124.0,811.0,3.0,Wilderness4,Soil10
12349.0,2345.0,307.0,17.0,134.0,55.0,849.0,171.0,227.0,196.0,579.0,3.0,Wilderness4,Soil6
12350.0,2236.0,71.0,30.0,270.0,185.0,534.0,237.0,168.0,41.0,242.0,4.0,Wilderness4,Soil3
12351.0,2217.0,84.0,30.0,240.0,166.0,516.0,246.0,173.0,34.0,228.0,4.0,Wilderness4,Soil3
12352.0,2123.0,94.0,37.0,90.0,72.0,446.0,248.0,158.0,3.0,218.0,4.0,Wilderness4,Soil3
12353.0,2053.0,66.0,15.0,0.0,0.0,424.0,233.0,210.0,105.0,258.0,4.0,Wilderness4,Soil3
12354.0,2160.0,90.0,37.0,330.0,-11.0,618.0,246.0,156.0,0.0,626.0,3.0,Wilderness4,Soil6
12355.0,2121.0,315.0,18.0,85.0,33.0,379.0,169.0,222.0,192.0,484.0,3.0,Wilderness4,Soil10
12356.0,2206.0,267.0,36.0,192.0,120.0,360.0,106.0,227.0,245.0,551.0,3.0,Wilderness4,Soil10
