id,tipo,titulo,director,actores,pais,incorporada,lanzamiento,publico,duracion,clasificacion
80108495,TV Show,Glitch,Sin director,"Patrick Brammall, Genevieve O'Reilly, Emma Booth, Emily Barclay, Ned Dennehy, Sean Keenan, Hannah Monson, Aaron L. McGrath, John Leary, Rodger Corser, Andrew McFarlane, Luke Arnold, Rob Collins, Pernilla August",Australia," September 25, 2019",2019,TV-MA,3 Seasons,"International TV Shows, TV Dramas, TV Horror"
80059465,TV Show,Locked Up,Sin director,"Maggie Civantos, Najwa Nimri, Carlos Hipólito, Roberto Enríquez, Cristina Plazas, Berta Vázquez, Alba Flores, Inma Cuevas, María Isabel Díaz, María Salgueiro, Ramiro Blas, Alberto Velasco, Marta Aledo, Daniel Ortiz, Harlys Becerra, Laura Baena, Jesús Castejón, Verónika Moral",Spain," September 25, 2019",2019,TV-MA,4 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
70185015,TV Show,Portlandia,Sin director,"Fred Armisen, Carrie Brownstein",United States," September 25, 2019",2018,TV-14,8 Seasons,TV Comedies
80023289,TV Show,Dark Matter,Sin director,"Marc Bendavid, Melissa O'Neil, Anthony Lemke, Alex Mallari Jr., Jodelle Ferland, Roger Cross, Zoie Palmer",Canada," September 25, 2017",2017,TV-14,3 Seasons,"TV Sci-Fi & Fantasy, TV Thrillers"
70210884,TV Show,American Horror Story,Sin director,"Evan Peters, Sarah Paulson, Jessica Lange, Denis O'Hare, Kathy Bates, Angela Bassett, Lily Rabe, Frances Conroy, Cheyenne Jackson, Emma Roberts, Taissa Farmiga, Wes Bentley, Finn Wittrock, Chloë Sevigny, Zachary Quinto, Jamie Brewer, Naomi Grossman, Dylan McDermott, Gabourey Sidibe, Lady Gaga, Mare Winningham, Joseph Fiennes, Michael Chiklis, Matt Bomer, Lizzie Brocheré, Erika Ervin, Mat Fraser, Rose Siggins, Connie Britton, James Cromwell, Adina Porter, Jyoti Amge, Billie Lourde, Alison Pill, Billy Eichner, Leslie Grossman, Colton Haynes, Cuba Gooding Jr., André Holland, Danny Huston",United States," September 24, 2019",2018,TV-MA,8 Seasons,"TV Horror, TV Mysteries, TV Thrillers"
80127001,TV Show,Resurrection: Ertugrul,Sin director,"Engin Altan Düzyatan, Serdar Gökhan, Hülya Darcan, Kaan Taşaner, Esra Bilgiç, Osman Soykut, Serdar Deniz, Cengiz Coşkun, Reshad Strik, Hande Subaşı",Turkey," September 24, 2019",2018,TV-14,5 Seasons,"International TV Shows, TV Action & Adventure, TV Dramas"
80011539,TV Show,VeggieTales in the House,Sin director,"Phil Vischer, Mike Nawrocki, Rob Paulsen, Tress MacNeille",United States," September 23, 2016",2016,TV-Y,4 Seasons,Kids' TV
70197042,TV Show,Person of Interest,Sin director,"Jim Caviezel, Michael Emerson, Taraji P. Henson, Kevin Chapman, Sarah Shahi, Amy Acker",United States," September 22, 2016",2016,TV-14,5 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas"
80095697,TV Show,Disenchantment,Sin director,"Abbi Jacobson, Eric André, Nat Faxon, John DiMaggio, Tress MacNeille, Matt Berry, David Herman, Maurice LaMarche, Lucy Montgomery, Billy West",United States," September 20, 2019",2019,TV-14,2 Seasons,"TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy"
80190009,TV Show,Fastest Car,Sin director,Sin actores,United States," September 20, 2019",2019,TV-MA,2 Seasons,Reality TV
80063740,TV Show,Quantico,Sin director,"Priyanka Chopra, Josh Hopkins, Jake McLaughlin, Aunjanue Ellis, Yasmine Al Massri, Johanna Braddy, Tate Ellington, Graham Rogers, Anabelle Acosta, Russell Tovey, Blair Underwood, Pearl Thusi",United States," September 2, 2018",2018,TV-14,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries"
70281312,TV Show,The Blacklist,Sin director,"James Spader, Megan Boone, Diego Klattenhoff, Ryan Eggold, Harry Lennix, Amir Arison, Hisham Tawfiq, Mozhan Marnò",United States," September 19, 2019",2019,TV-14,6 Seasons,"Crime TV Shows, TV Dramas, TV Thrillers"
70242079,TV Show,Beauty & the Beast,Sin director,"Kristin Kreuk, Jay Ryan, Max Brown, Austin Basis, Nina Lisandrello, Brian White, Sendhil Ramamurthy",Canada," September 19, 2016",2016,TV-14,4 Seasons,"Crime TV Shows, Romantic TV Shows, TV Dramas"
80136784,TV Show,The Adjusters,Sin director,"Rynn Lim, Chris Tong, Aric Ho, Chan Fong",No clasificada," September 18, 2017",2010,TV-14,2 Seasons,"International TV Shows, TV Dramas"
70295760,TV Show,Penny Dreadful,Sin director,"Josh Hartnett, Eva Green, Timothy Dalton, Reeve Carney, Rory Kinnear, Billie Piper, Danny Sapani, Harry Treadaway","Ireland, United Kingdom, United States"," September 17, 2016",2016,TV-MA,3 Seasons,"TV Dramas, TV Horror, TV Mysteries"
81013148,TV Show,Mini Wolf,Sin director,Sin actores,France," September 16, 2018",2014,TV-G,2 Seasons,Kids' TV
80119379,TV Show,Silver Spoon,Sin director,"Pavel Priluchnyy, Karina Razumovskaya, Dmitry Shevchenko, Denis Shvedov, Alexander Oblasov, Igor Zhizhikin, Bogdan Stypka, Alexander Dyachenko",Russia," September 15, 2017",2015,TV-14,2 Seasons,"Crime TV Shows, International TV Shows, TV Action & Adventure"
80119145,TV Show,VeggieTales in the City,Sin director,"Phil Vischer, Mike Nawrocki, Rob Paulsen, Tress MacNeille",United States," September 15, 2017",2017,TV-Y,2 Seasons,Kids' TV
80117545,TV Show,American Vandal,Sin director,"Tyler Alvarez, Griffin Gluck, Jimmy Tatro, Camille Hyde, Lou Wilson, Eduardo Franco, Jessica Juarez, Camille Ramsey, Calum Worthy, G. Hannelius, Karly Rothenberg",United States," September 14, 2018",2018,TV-MA,2 Seasons,"Crime TV Shows, TV Comedies, Teen TV Shows"
80066429,TV Show,Ingobernable,Sin director,"Kate del Castillo, Eréndira Ibarra, Alberto Guerra, Erik Hayser, Luis Roberto Guzmán, Álvaro Guerrero, Aida López, Fernando Luján, Maxi Iglesias, Marianna Burelli, Maria del Carmen Farías, Tamara Mazarraza, Marina de Tavira, Marco Antonio Treviño, Alicia Jaziz, Harold Torres, Alessio Valentini, Diego Cadavid, Hernán Del Riego",Mexico," September 14, 2018",2018,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
80171611,TV Show,I'm Sorry,Sin director,"Andrea Savage, Tom Everett Scott, Olive Petrucci",United States," September 13, 2019",2019,TV-MA,2 Seasons,TV Comedies
81028317,TV Show,The Chef Show,Sin director,"Jon Favreau, Roy Choi",United States," September 13, 2019",2019,TV-MA,2 Seasons,Docuseries
80077977,TV Show,The Ranch,Sin director,"Ashton Kutcher, Sam Elliott, Debra Winger, Elisha Cuthbert, Kelli Goss, Wilmer Valderrama, Danny Masterson",United States," September 13, 2019",2019,TV-MA,7 Seasons,TV Comedies
80166239,TV Show,Zak Storm,Sin director,"Michael Johnston, Jessica Gee-George, Christine Marie Cabanos, Christopher Smith, Max Mittelman, Reba Buhr, Kyle Hebert","United States, France, South Korea, Indonesia"," September 13, 2018",2016,TV-Y7-FV,3 Seasons,Kids' TV
80118289,TV Show,Offspring,Sin director,"Asher Keddie, Kat Stewart, Richard Davies, Linda Cropper, Jane Harber, Alicia Gardiner, Lachy Hulme, Eddie Perfect, Deborah Mailman, John Waters",Australia," September 13, 2017",2017,TV-MA,7 Seasons,"TV Comedies, TV Dramas"
81072571,TV Show,Tobot,Sin director,"Octavian Kaul, Valin Shinyei, Chelsea Miller, Sunni Westbrook, Sam Vincent, Rebecca Shoichet, Jeff Evans Todd, Paul Dobson, Rhona Rees",Canada," September 11, 2019",2018,TV-Y7-FV,2 Seasons,"Kids' TV, Korean TV Shows"
70184207,TV Show,Shameless (U.S.),Sin director,"William H. Macy, Emmy Rossum, Justin Chatwin, Cameron Monaghan, Jeremy Allen White, Shanola Hampton, Steve Howey, Ethan Cutkosky, Emma Kenney, Laura Wiggins, Joan Cusack",United States," September 10, 2019",2018,TV-MA,9 Seasons,"TV Comedies, TV Dramas"
70302573,TV Show,Sword Art Online,Sin director,"Yoshitsugu Matsuoka, Haruka Tomatsu, Ayana Taketatsu, Kanae Ito, Rina Hidaka, Ayahi Takagaki, Hiroaki Hirata, Hiroki Yasumoto, Saori Hayami, Koichi Yamadera",Japan," September 10, 2019",2014,TV-14,2 Seasons,"Anime Series, International TV Shows"
70279852,TV Show,Marvel's Agents of S.H.I.E.L.D.,Sin director,"Clark Gregg, Ming-Na Wen, Brett Dalton, Chloe Bennet, Iain De Caestecker, Elizabeth Henstridge, Adrianne Palicki, Luke Mitchell, Henry Simmons",United States," September 1, 2019",2019,TV-PG,6 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy"
80174902,TV Show,Moving Art,Sin director,Sin actores,United States," September 1, 2019",2018,TV-G,3 Seasons,"Docuseries, Science & Nature TV"
70205012,TV Show,Naruto,Hayato Date,"Junko Takeuchi, Chie Nakamura, Noriaki Sugiyama, Kazuhiko Inoue, Toshihiko Seki, Hidekatsu Shibata, Masako Katsuki, Nana Mizuki",Japan," September 1, 2019",2008,TV-PG,9 Seasons,"Anime Series, International TV Shows"
80036427,TV Show,Nature's Weirdest Events,Sin director,Chris Packham,United Kingdom," September 1, 2019",2015,TV-PG,3 Seasons,"British TV Shows, Docuseries, Science & Nature TV"
80053653,TV Show,Scream,Sin director,"Willa Fitzgerald, Bex Taylor-Klaus, John Karna, Amadeus Serafini, Connor Weil, Carlson Young, Jason Wiles, Tracy Middendorf, Tom Maden, Bobby Campo, Santiago Segura, Mike Vaughn",United States," September 1, 2019",2019,TV-14,3 Seasons,"Crime TV Shows, TV Horror, TV Mysteries"
70177057,TV Show,The Walking Dead,Sin director,"Andrew Lincoln, Steven Yeun, Norman Reedus, Chandler Riggs, Melissa McBride, Lauren Cohan, Danai Gurira, Alanna Masterson, Sonequa Martin-Green, Josh McDermitt, Christian Serratos, Seth Gilliam, Ross Marquand, Lennie James, Emily Kinney, Jon Bernthal",United States," September 1, 2019",2018,TV-MA,9 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Dramas"
80025172,TV Show,Narcos,Sin director,"Wagner Moura, Pedro Pascal, Boyd Holbrook, Damián Alcázar, Alberto Ammann, Francisco Denis, Pêpê Rapazote, Matias Varela, Michael Stahl-David, Matt Whelan, Arturo Castro, Javier Cámara, José María Yazpik, Eric Lange, Brett Cullen, Miguel Ángel Silvestre, Kerry Bishé, Paulina Gaitán, Cristina Umaña, Paulina García, Juan Sebastián Calero, Joanna Christie, Taliana Vargas, Andrea Londo, Manolo Cardona, Diego Cataño, Raúl Méndez, Bruno Bichir, Stephanie Sigman, Florencia Lozano, Juan Pablo Raba, Leynar Gomez, Konstantin Melikhov, Martina García, Maurice Compte, Mauricio Cujar, Jorge Monterrosa, Germán Jaramillo, Juan Pablo Shuk, Julián Díaz, Alejandro Buitrago, Federico Rivera","United States, Colombia, Mexico"," September 1, 2017",2017,TV-MA,3 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas"
80059047,TV Show,Robocar Poli,Sin director,"Donald Reignoux, Alexis Tomassian, Thomas Sagols, Pierre Francois Pistori, Bruno Magne, Catherine Desplaces, Fily Keita, Adeline Chetail, Bertrand Liebert, Christophe Lemoine",South Korea," September 1, 2017",2015,TV-Y,4 Seasons,"Kids' TV, Korean TV Shows"
80108561,TV Show,Toast of London,Michael Cumming,"Matt Berry, Robert Bathurst, Doon Mackichan, Shazad Latif, Tim Downie, Harry Peacock, Tracy Ann Oberman",United Kingdom," September 1, 2017",2015,TV-MA,3 Seasons,"British TV Shows, Classic & Cult TV, TV Comedies"
70198116,TV Show,Forensic Files,Sin director,Peter Thomas,United States," September 1, 2016",2011,TV-14,9 Seasons,"Crime TV Shows, Docuseries, Science & Nature TV"
70157231,TV Show,The 4400,Sin director,"Joel Gretsch, Jacqueline McKenzie, Patrick John Flueger, Conchita Campbell, Chad Faust, Richard Kahan, Mahershala Ali, Billy Campbell","United States, United Kingdom"," September 1, 2013",2007,TV-14,4 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy"
70293622,TV Show,Sofia the First,Sin director,"Ariel Winter, Darcy Rose Byrnes, Sara Ramirez, Tim Gunn, Coco Grayson, Travis Willingham, Wayne Brady, Jess Harnell, Meghan Strange, Zach Callison",United States," October 8, 2018",2017,TV-Y,4 Seasons,Kids' TV
70143811,TV Show,Gossip Girl,Sin director,"Blake Lively, Leighton Meester, Penn Badgley, Chace Crawford, Ed Westwick, Kelly Rutherford, Matthew Settle, Taylor Momsen, Jessica Szohr, Zuzanna Szadkowski, Connor Paolo",United States," October 8, 2013",2012,TV-14,6 Seasons,"TV Dramas, Teen TV Shows"
80109399,TV Show,Kibaoh Klashers,Sin director,"Ben Diskin, Cherami Leigh, Dakota Basseri, Keith Silverstein, Johnny Yong Bosch, Lucien Dodge, Jamie Simone, Nicolas Roye, Robbie Daymond, Michael Sorich",China," October 6, 2017",2017,TV-Y7,2 Seasons,Kids' TV
80063705,TV Show,Word Party,Sin director,"Victor Yerrid, Alice Dinnean, Alon Williams, Donna Kimball, John Munro Cameron, John Tartaglia, Arty Casas, Dorien Davies, Misty Rosas, Patina Miller",United States," October 6, 2017",2017,TV-Y,3 Seasons,Kids' TV
70281526,TV Show,The Fosters,Sin director,"Teri Polo, Sherri Saum, Jake T. Austin, Hayden Byerly, David Lambert, Maia Mitchell, Danny Nucci, Cierra Ramirez, Madisen Beaty, Alex Saxon",United States," October 5, 2017",2017,TV-14,5 Seasons,TV Dramas
80214792,TV Show,Creeped Out,Sin director,"Victoria Diamond, William Romain, Sydney Wade, Jennifer James, Daniel Ryan, Robert Styles, Rhys Gannon, Maeve Larkin, Margaret Jackman, Katie Proctor, Jonathan Blake, Maximus Evans, Anya Lawrence, Tiffany Elefano, Diya Kittur, Berkley Silverman, Malen Clarkson, Jason Done, Rosina Carbone, Boris Burnell Anderson, Macey Howarth, Rebecca Hanssen, William Haresceugh, Chris Jack, Zita Sattar, Acushla-Tara Kupe, Tillie Amartey, Isabella Pinto, Bella Band, Lola Ogunyemi, Elizabeth Bower, Gianluca Gallucci, Jacob Henshaw, Amelia Curtis, Romy Weltman, Justin Paul Kelly, Jordan Poole, Thamela Mpumlwana, Jake Sim, Leah Choudhry, Daniel Ogbeide-John, Emma Gregory, Rachel Leskovac, Andonis Anthony, Kyle Breitkopf, Julian Richings, Kathryn Emily Douglas","United Kingdom, Canada"," October 4, 2019",2019,TV-Y7,2 Seasons,"British TV Shows, Kids' TV, TV Thrillers"
80002479,TV Show,Peaky Blinders,Sin director,"Cillian Murphy, Sam Neill, Helen McCrory, Paul Anderson, Iddo Goldberg, Annabelle Wallis, Sophie Rundle, Tom Hardy, Joe Cole, Ned Dennehy, Andy Nyman, Charlie Creed-Miles, Charlotte Riley, David Dawson, Jeffrey Postlethwaite, Matthew Postlethwaite, Ian Peck, Tony Pitts, Aidan Gillen, Adrien Brody, Charlie Murphy, Aimee-Ffion Edwards",United Kingdom," October 4, 2019",2019,TV-MA,5 Seasons,"British TV Shows, Crime TV Shows, International TV Shows"
80146284,TV Show,Rotten,Sin director,Sin actores,United States," October 4, 2019",2019,TV-MA,2 Seasons,"Docuseries, Science & Nature TV"
80124711,TV Show,Super Monsters,Sin director,"Elyse Maloway, Vincent Tong, Erin Matthews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Ian James Corlett, Britt McKillip, Kathleen Barr, Diana Kaarina",No clasificada," October 4, 2019",2019,TV-Y,3 Seasons,Kids' TV
80992228,TV Show,KENGAN ASHURA,Sin director,"Tatsuhisa Suzuki, Cho, Jouji Nakata, Yumi Uchiyama, Hayato Kaneko, Tetsu Inada, Yasuyuki Kase, Junya Enoki, Daisuke Namikawa, Ryuzo Hasuike","United States, Japan"," October 31, 2019",2019,TV-MA,2 Seasons,"Anime Series, International TV Shows"
80113037,TV Show,Midnight Diner: Tokyo Stories,Sin director,"Kaoru Kobayashi, Joe Odagiri, Mansaku Fuwa, Reiko Kataoka, Koen Kondo, Bsaku Sato, Hirofumi Arai, Mamiko Itoh, Yuma Yamoto, Yoshinori Okada, Ah-sung Ko, Kosuke Toyohara, Yoshiyuki Morishita, Junko Miyashita, Tamaki Ogawa, Toru Kazama, Kotaro Shiga, Mitsuru Hirata, Toshiki Ayata, Shohei Uno, Tamae Ando, Risa Sudou, Asako Kobayashi, Takashi Yamanaka, Yutaka Matsushige, Ken Mitsuishi, Mikako Tabe, Kimiko Yo",Japan," October 31, 2019",2019,TV-14,2 Seasons,"International TV Shows, TV Dramas"
80113304,TV Show,Goldie & Bear,Sin director,"Natalie Lander, Georgie Kidder",United States," October 31, 2018",2017,TV-Y,2 Seasons,Kids' TV
80991060,TV Show,Flavorful Origins,Sin director,Yang Chen,China," October 30, 2019",2019,TV-G,2 Seasons,"Docuseries, International TV Shows"
80185145,TV Show,Fate/EXTRA Last Encore,Sin director,"Atsushi Abe, Sakura Tange, Kana Ueda, Hiroshi Kamiya, Noriko Shitaya, Kohsuke Toriumi, Urara Takano, Ai Nonaka, Kunihiko Yasui, Takahiro Mizushima",Japan," October 30, 2018",2018,TV-MA,2 Seasons,"Anime Series, International TV Shows"
80011206,TV Show,Zoo,Sin director,"James Wolk, Kristen Connolly, Nonso Anozie, Nora Arnezeder, Billy Burke, Carl Lumbly, Alyssa Diaz, Josh Salatin",United States," October 3, 2017",2017,TV-14,3 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy"
81034099,TV Show,Jeopardy!,Sin director,Alex Trebek,United States," October 28, 2019",2019,TV-G,5 Seasons,Reality TV
80095241,TV Show,Castlevania,Sin director,"Richard Armitage, James Callis, Graham McTavish, Alejandra Reynoso, Tony Amendola, Matt Frewer, Emily Swallow",United States," October 26, 2018",2018,TV-MA,2 Seasons,"Anime Series, TV Horror, TV Thrillers"
70300800,TV Show,BoJack Horseman,Sin director,"Will Arnett, Aaron Paul, Amy Sedaris, Alison Brie, Paul F. Tompkins",United States," October 25, 2019",2019,TV-MA,6 Seasons,TV Comedies
81192130,TV Show,"ChuChu TV Kids Songs, Learning Videos & Bedtime Stories",Sin director,Sin actores,No clasificada," October 25, 2019",2019,TV-Y,2 Seasons,Kids' TV
80095435,TV Show,Greenhouse Academy,Sin director,"Ariel Mortman, Finn Roberts, Chris O'Neal, Dallas Hart, Cinthya Carmona, Grace Van Dien, Benjamin Papac, Jessica Amlee, BJ Mitchell, Aviv Buchler, Nadine Ellis, Yiftach Mizrahi, Parker Stevenson, Ishai Golan, Selina Giles, Reina Hardesty",United States," October 25, 2019",2019,TV-PG,3 Seasons,"Kids' TV, TV Dramas, Teen TV Shows"
80201680,TV Show,The Kominsky Method,Sin director,"Michael Douglas, Alan Arkin, Sarah Baker, Nancy Travis, Susan Sullivan, Lisa Edelstein, Emily Osment, Graham Rogers, Jenna Lyng Adams, Ashleigh LaThrop, Melissa Tang, Casey Thomas Brown, Ann-Margret, Danny DeVito",United States," October 25, 2019",2019,TV-MA,2 Seasons,"TV Comedies, TV Dramas"
80158516,TV Show,Great News,Sin director,"Briga Heelan, Andrea Martin, Adam Campbell, John Michael Higgins, Horatio Sanz, Nicole Richie",United States," October 25, 2018",2018,TV-14,2 Seasons,TV Comedies
80068326,TV Show,W1A,Sin director,"Hugh Bonneville, Monica Dolan, Jessica Hynes, Rufus Jones, Sarah Parish, Nina Sosanya, Jason Watkins, Hugh Skinner, David Westhead, Jonathan Bailey, Ophelia Lovibond, David Tennant",United Kingdom," October 24, 2017",2017,TV-MA,3 Seasons,"British TV Shows, TV Comedies"
80142390,TV Show,The Hollywood Masters,Sin director,Sin actores,United States," October 23, 2018",2017,TV-PG,3 Seasons,Stand-Up Comedy & Talk Shows
70242310,TV Show,Hemlock Grove,Eli Roth,"Famke Janssen, Landon Liboiron, Dougray Scott, Bill Skarsgård, Joel de la Fuente, Kaniehtiio Horn, Madeleine Martin, Michael Andreae, Penelope Mitchell, Freya Tingley, Laurie Fortier, Nicole Boivin, Ted Dykstra, Lili Taylor, Aaron Douglas, Kandyse McClure, Marty Adams, Demore Barnes, Madeline Brewer",United States," October 23, 2015",2015,TV-MA,3 Seasons,"TV Horror, TV Mysteries, TV Thrillers"
80072207,TV Show,Bunk'd,Sin director,"Peyton List, Karan Brar, Skai Jackson, Miranda May, Kevin G. Quinn, Nathan Arenas, Nina Lu",United States," October 21, 2018",2018,TV-G,3 Seasons,"Kids' TV, TV Comedies"
80095900,TV Show,Haters Back Off,Sin director,"Colleen Ballinger, Angela Kinsey, Steve Little, Francesca Reale, Erik Stocklin, Matt Besser",United States," October 20, 2017",2017,TV-PG,2 Seasons,"TV Comedies, Teen TV Shows"
70213238,TV Show,Monty Python's Flying Circus,Sin director,"John Cleese, Graham Chapman, Terry Jones, Eric Idle, Michael Palin, Terry Gilliam",United Kingdom," October 2, 2018",1974,NR,4 Seasons,"British TV Shows, Classic & Cult TV, International TV Shows"
80000770,TV Show,Making a Murderer,Sin director,Sin actores,United States," October 19, 2018",2018,TV-14,2 Seasons,"Crime TV Shows, Docuseries"
80018294,TV Show,Marvel's Daredevil,Sin director,"Charlie Cox, Deborah Ann Woll, Elden Henson, Rosario Dawson, Vincent D'Onofrio, Jon Bernthal, Elodie Yung, Scott Glenn, Stephen Rider, Vondie Curtis-Hall, Ayelet Zurer, Toby Leonard Moore, Bob Gunton",United States," October 19, 2018",2018,TV-MA,3 Seasons,"Crime TV Shows, TV Action & Adventure"
