id,tipo,titulo,incorporada,lanzamiento,publico,duracion
80998568,Pelicula,Melle,"August 1, 2018",2017,infantil,110 min
80998565,Pelicula,Minnaminugu the FireFly,"August 1, 2018",2017,infantil,128 min
80998566,Pelicula,Mythily Veendum Varunnu,"August 1, 2018",2017,Adolecente,88 min
81001379,Pelicula,Once In A Lifetime Sessions with Moby,"August 1, 2018",2018,infantil,86 min
81001381,Pelicula,Once In A Lifetime Sessions with Nile Rodgers,"August 1, 2018",2018,infantil,70 min
81001382,Pelicula,Once In A Lifetime Sessions with Noel Gallagher,"August 1, 2018",2018,Adulto,66 min
81001383,Pelicula,Once In A Lifetime Sessions with TLC,"August 1, 2018",2018,infantil,72 min
80998567,Pelicula,Oru Vishsheshapetta Biryani Kissa,"August 1, 2018",2017,Adolecente,122 min
81002215,Pelicula,P Se PM Tak,"August 1, 2018",2015,Adolecente,117 min
70105338,Pelicula,R.L. Stine's Mostly Ghostly,"August 1, 2018",2008,infantil,98 min
81014824,Pelicula,Rangreza,"August 1, 2018",2017,Adolecente,126 min
81013200,Pelicula,Sudani from Nigeria,"August 1, 2018",2018,infantil,115 min
80230018,Serie,Switched,"August 1, 2018",2018,Adulto,1 Season
80242916,Serie,The Could’ve-Gone-All-the-Way Committee,"August 1, 2018",2018,Adolecente,1 Season
80041339,Pelicula,The Diabolical,"August 1, 2018",2015,Adulto,86 min
70105371,Pelicula,The Informant!,"August 1, 2018",2009,Adulto,108 min
60022962,Pelicula,The Parole Officer,"August 1, 2018",2001,Adulto,94 min
81002213,Pelicula,Tikli and Laxmi Bomb,"August 1, 2018",2017,Adulto,151 min
80190147,Pelicula,A Sort of Homecoming,"August 1, 2017",2015,infantil,89 min
80190149,Pelicula,All Hallows' Eve,"August 1, 2017",2016,infantil,92 min
80195886,Pelicula,Anarkali of Aarah,"August 1, 2017",2017,Adulto,111 min
80190148,Pelicula,Annabelle Hooper and the Ghosts of Nantucket,"August 1, 2017",2016,infantil,92 min
80185803,Serie,Aussie Gold Hunters,"August 1, 2017",2016,Adulto,1 Season
80147321,Pelicula,Below Her Mouth,"August 1, 2017",2016,Adulto,91 min
80157177,Serie,Bountiful Blessings,"August 1, 2017",2011,Adolecente,1 Season
80185369,Serie,Close Your Eyes Before It’s Dark,"August 1, 2017",2016,Adolecente,1 Season
70248183,Pelicula,Cloud Atlas,"August 1, 2017",2012,Adulto,172 min
80185723,Pelicula,Cop Watchers,"August 1, 2017",2016,Adulto,45 min
80159897,Serie,Entangled,"August 1, 2017",2014,Adulto,1 Season
80185707,Serie,Everyday Miracles,"August 1, 2017",2014,infantil,1 Season
80166472,Serie,Fartsa,"August 1, 2017",2015,Adulto,1 Season
80185801,Serie,Genius of the Ancient World,"August 1, 2017",2015,infantil,1 Season
80186252,Serie,Genius of the Modern World,"August 1, 2017",2016,Adolecente,1 Season
80151962,Pelicula,Handsome Devil,"August 1, 2017",2016,Adulto,95 min
80185427,Serie,"Have You Ever Fallen in Love, Miss Jiang?","August 1, 2017",2016,Adulto,1 Season
80176179,Serie,Hogie the Globehopper,"August 1, 2017",2016,infantil,1 Season
80190146,Pelicula,Jessica Darling's It List,"August 1, 2017",2016,infantil,80 min
80184595,Serie,Life Plan A and B,"August 1, 2017",2016,infantil,1 Season
80166481,Serie,Locust,"August 1, 2017",2014,Adulto,1 Season
80184684,Serie,Love Storm,"August 1, 2017",2016,infantil,1 Season
80179433,Pelicula,Maz Jobrani: Immigrant,"August 1, 2017",2017,Adulto,67 min
80185622,Serie,Nurses Who Kill,"August 1, 2017",2016,Adolecente,1 Season
80114501,Pelicula,Opening Night,"August 1, 2017",2016,Adulto,84 min
80187107,Pelicula,Raising the Bar,"August 1, 2017",2016,infantil,97 min
80141259,Serie,Surviving Escobar - Alias JJ,"August 1, 2017",2017,Adulto,1 Season
80167646,Pelicula,The Blind Christ,"August 1, 2017",2016,Adulto,86 min
80080106,Pelicula,The Bomb,"August 1, 2017",2016,Adolecente,59 min
80157528,Serie,The In-Laws,"August 1, 2017",2011,Adolecente,1 Season
80185861,Pelicula,The Truth About Alcohol,"August 1, 2017",2016,Adolecente,58 min
80185722,Pelicula,The Women Who Kill Lions,"August 1, 2017",2016,Adulto,47 min
80081374,Pelicula,Un plus une,"August 1, 2017",2015,Adulto,114 min
80119381,Serie,Winter Sun,"August 1, 2017",2014,Adolecente,1 Season
70254851,Serie,World War II in Colour,"August 1, 2017",2009,Adulto,1 Season
80109260,Pelicula,APEX: The Story of the Hypercar,"August 1, 2016",2016,Adulto,86 min
70303287,Serie,Autumn's Concerto,"August 1, 2016",2009,Adolecente,1 Season
80109640,Serie,Battlefield Recovery,"August 1, 2016",2016,infantil,1 Season
80106144,Pelicula,Children of God,"August 1, 2016",1994,Adulto,63 min
80106150,Serie,Cocaine,"August 1, 2016",2005,Adolecente,1 Season
80106338,Serie,Edge of the Universe,"August 1, 2016",2008,infantil,1 Season
80107987,Pelicula,Hitler's Olympics,"August 1, 2016",2016,infantil,44 min
80104552,Pelicula,Holding the Man,"August 1, 2016",2015,Adulto,128 min
80108147,Pelicula,How to Win the US Presidency,"August 1, 2016",2016,infantil,51 min
80108996,Pelicula,Interview with a Serial Killer,"August 1, 2016",2008,Adolecente,45 min
80108473,Serie,La Esclava Blanca,"August 1, 2016",2016,Adolecente,1 Season
80106611,Serie,Love Cuisine,"August 1, 2016",2015,infantil,1 Season
80108494,Serie,Miss Rose,"August 1, 2016",2015,Adolecente,1 Season
80108773,Serie,Office Girls,"August 1, 2016",2011,Adolecente,1 Season
80108844,Serie,Queen of No Marriage,"August 1, 2016",2009,Adolecente,1 Season
80109248,Pelicula,Real Crime: Diamond Geezers,"August 1, 2016",2008,Adolecente,46 min
80108846,Serie,The Prince Who Turns into a Frog,"August 1, 2016",2005,Adolecente,1 Season
80108847,Serie,Two Fathers,"August 1, 2016",2013,Adolecente,1 Season
80109038,Serie,You're My Destiny,"August 1, 2016",2008,Adolecente,1 Season
70222860,Pelicula,Movie 43,"April 9, 2019",2013,Adulto,94 min
81026677,Pelicula,The Basement,"April 9, 2019",2018,Adulto,89 min
80218962,Serie,AMO,"April 9, 2018",2017,Adulto,1 Season
80202076,Pelicula,The Tiger Hunter,"April 9, 2018",2016,Adolecente,94 min
80094357,Pelicula,Look Who's Back,"April 9, 2016",2015,Adulto,116 min
81074135,Pelicula,Sarvam Thaala Mayam (Telugu Version),"April 8, 2019",2018,Adolecente,131 min
81031306,Pelicula,The Great Battle,"April 8, 2019",2018,Adulto,136 min
80160972,Pelicula,El fin de ETA,"April 8, 2017",2017,Adolecente,106 min
80169549,Pelicula,Incomplete,"April 8, 2017",2017,Adulto,119 min
80091879,Pelicula,Hush,"April 8, 2016",2016,Adulto,82 min
80035480,Serie,Residue,"April 8, 2015",2015,Adulto,1 Season
81091424,Pelicula,Petta (Telugu Version),"April 7, 2019",2019,Adolecente,170 min
80187052,Serie,Time: The Kalief Browder Story,"April 7, 2019",2017,Adulto,1 Season
80208951,Pelicula,24 Hours to Live,"April 7, 2018",2017,Adulto,93 min
80097466,Pelicula,Newtown,"April 7, 2017",2016,Adulto,84 min
80118918,Pelicula,Strike a Pose,"April 7, 2017",2016,Adulto,85 min
80105690,Pelicula,The Lighthouse of the Orcas,"April 7, 2017",2016,Adulto,110 min
80134527,Pelicula,Win It All,"April 7, 2017",2017,Adulto,89 min
80989339,Pelicula,Between Worlds,"April 6, 2019",2018,Adulto,91 min
70295170,Pelicula,Queen of the Desert,"April 6, 2019",2015,Adolecente,128 min
80130625,Pelicula,6 Balloons,"April 6, 2018",2018,Adulto,75 min
80096984,Pelicula,Amateur,"April 6, 2018",2018,Adulto,96 min
80222823,Pelicula,Orbiter 9,"April 6, 2018",2017,Adolecente,95 min
80209895,Pelicula,"Ram Dass, Going Home","April 6, 2018",2018,Adolecente,32 min
80189646,Pelicula,Seth Rogen's Hilarity for Charity,"April 6, 2018",2018,Adulto,70 min
80226962,Pelicula,Sun Dogs,"April 6, 2018",2017,Adulto,94 min
80161104,Pelicula,The 4th Company,"April 6, 2018",2016,Adulto,117 min
80191990,Pelicula,Todo lo que sería Lucas Lauriente,"April 6, 2018",2018,Adulto,78 min
80175352,Serie,Troy,"April 6, 2018",2018,Adulto,1 Season
80098839,Pelicula,The Eyes of My Mother,"April 6, 2017",2016,Adulto,76 min
80232502,Pelicula,Alien Warfare,"April 5, 2019",2019,Adulto,88 min
81088786,Pelicula,Backfire,"April 5, 2019",2019,Adulto,97 min
81013015,Serie,Legacies,"April 5, 2019",2018,Adolecente,1 Season
81086435,Pelicula,Lupt,"April 5, 2019",2018,Adolecente,110 min
80049832,Serie,Our Planet,"April 5, 2019",2019,infantil,1 Season
81091423,Pelicula,Petta,"April 5, 2019",2019,Adolecente,170 min
81083880,Pelicula,Playing Hard,"April 5, 2019",2018,Adulto,92 min
80211703,Serie,Quicksand,"April 5, 2019",2019,Adulto,1 Season
81044607,Serie,Rimba Racer,"April 5, 2019",2017,infantil,1 Season
80224218,Pelicula,The Spy Who Fell to Earth,"April 5, 2019",2019,Adolecente,94 min
80241474,Serie,Tijuana,"April 5, 2019",2019,Adolecente,1 Season
81034317,Pelicula,Unicorn Store,"April 5, 2019",2019,infantil,92 min
80185032,Pelicula,Behind the Curtain: Todrick Hall,"April 5, 2018",2017,Adulto,100 min
80119177,Pelicula,Day of the Dead: Bloodline,"April 5, 2018",2018,Adulto,91 min
80026032,Serie,American Odyssey,"April 5, 2016",2015,Adolecente,1 Season
81087764,Serie,Possessed,"April 4, 2019",2019,Adolecente,1 Season
80231064,Pelicula,Ali Baba ve 7 Cüceler,"April 4, 2018",2015,Adulto,115 min
80227118,Pelicula,Aşk Tesadüfleri Sever,"April 4, 2018",2011,Adulto,122 min
80227115,Pelicula,Bir Baba Hindu,"April 4, 2018",2016,Adolecente,107 min
80227113,Pelicula,Ekşi Elmalar,"April 4, 2018",2016,infantil,109 min
80227116,Pelicula,Görümce,"April 4, 2018",2016,Adolecente,104 min
80227119,Pelicula,Hadi İnşallah,"April 4, 2018",2014,Adolecente,95 min
80227117,Pelicula,İstanbul Kırmızısı,"April 4, 2018",2017,Adulto,110 min
80227114,Pelicula,Küçük Esnaf,"April 4, 2018",2016,Adolecente,100 min
80194610,Pelicula,Monster Family,"April 4, 2018",2017,infantil,93 min
80038443,Pelicula,Organize Isler,"April 4, 2018",2005,Adolecente,104 min
80231065,Pelicula,Pek Yakında,"April 4, 2018",2014,Adulto,134 min
80161109,Pelicula,Louis C.K. 2017,"April 4, 2017",2017,Sin clasificar,74 min
81029737,Pelicula,A Home with A View,"April 30, 2019",2019,Adulto,92 min
81072852,Serie,Angel 'N' Devil,"April 30, 2019",2014,Adolecente,1 Season
80227677,Pelicula,Anthony Jeselnik: Fire in the Maternity Ward,"April 30, 2019",2019,Adulto,64 min
81050394,Serie,Hong Kong West Side Stories,"April 30, 2019",2018,Adulto,1 Season
80992853,Serie,Ingress: The Animation,"April 30, 2019",2018,Adulto,1 Season
81072951,Serie,K.O. One Re-act,"April 30, 2019",2013,Adolecente,1 Season
81072752,Serie,K.O.3an Guo,"April 30, 2019",2009,Adolecente,1 Season
81072919,Serie,KO One Return,"April 30, 2019",2012,Adolecente,1 Season
81092327,Pelicula,Perfect Bid: The Contestant Who Knew Too Much,"April 30, 2019",2017,Adulto,72 min
81072883,Serie,The Outsiders,"April 30, 2019",2004,Adulto,1 Season
80231066,Pelicula,Babam ve Oğlum,"April 30, 2018",2005,Adolecente,112 min
80217848,Serie,Black Crows,"April 30, 2018",2017,Adulto,1 Season
80175333,Pelicula,Running Shaadi,"April 30, 2018",2017,Adolecente,115 min
80198419,Pelicula,The Price of Success,"April 30, 2018",2017,Adulto,92 min
70130142,Pelicula,14 Blades,"April 3, 2019",2010,Adulto,113 min
81026008,Pelicula,Ricardo Quevedo: Los amargados somos más,"April 3, 2019",2019,Adulto,59 min
81062674,Pelicula,Suzzanna: Buried Alive,"April 3, 2019",2018,Adulto,126 min
81049578,Serie,Tango,"April 3, 2019",2018,Adolecente,1 Season
80217689,Pelicula,Fary Is the New Black,"April 3, 2018",2018,Adulto,75 min
80235025,Pelicula,Honey: Rise Up and Dance,"April 3, 2018",2018,Adolecente,100 min
80164904,Pelicula,Ittefaq,"April 3, 2018",2017,Adolecente,105 min
81015498,Pelicula,Burning,"April 29, 2019",2018,Adulto,148 min
80157889,Pelicula,CRD,"April 29, 2019",2016,Adulto,110 min
81094082,Pelicula,Teen Aur Aadha,"April 29, 2019",2018,Adulto,119 min
80048940,Pelicula,Special Correspondents,"April 29, 2016",2016,Adulto,101 min
80044093,Pelicula,Team Foxcatcher,"April 29, 2016",2016,Adolecente,91 min
80161826,Pelicula,2015 Dream Concert,"April 28, 2017",2015,infantil,107 min
80044562,Pelicula,A Murder in the Park,"April 28, 2017",2014,Adolecente,91 min
80142316,Pelicula,Casting JonBenet,"April 28, 2017",2017,Adolecente,81 min
80162136,Serie,Jumping Girl,"April 28, 2017",2015,Adolecente,1 Season
80154638,Serie,President,"April 28, 2017",2010,Adolecente,1 Season
80128715,Pelicula,Rodney King,"April 28, 2017",2017,Adulto,53 min
80164212,Pelicula,Small Crimes,"April 28, 2017",2017,Adulto,95 min
80162131,Serie,What in the World Happened?,"April 28, 2017",2015,Adolecente,1 Season
70298341,Serie,Africa,"April 28, 2016",2013,infantil,1 Season
80096782,Pelicula,American Honey,"April 27, 2019",2016,Adulto,163 min
80174282,Serie,Bobby Kennedy for President,"April 27, 2018",2018,Adulto,1 Season
80164864,Pelicula,Candy Jar,"April 27, 2018",2018,Adolecente,93 min
80136793,Serie,Dancing Angels,"April 27, 2018",2016,infantil,1 Season
80162993,Pelicula,Holy Goalie,"April 27, 2018",2017,Adolecente,95 min
80136794,Serie,Moving On,"April 27, 2018",2016,Adolecente,1 Season
80226927,Serie,REA(L)OVE,"April 27, 2018",2018,Adulto,1 Season
80184682,Serie,The New Legends of Monkey,"April 27, 2018",2018,infantil,1 Season
80149821,Pelicula,The Rachel Divide,"April 27, 2018",2018,Adulto,105 min
80183328,Pelicula,The Week Of,"April 27, 2018",2018,Adolecente,117 min
80136792,Serie,Trio and a Bed,"April 27, 2018",2016,infantil,1 Season
80136789,Serie,海的儿子,"April 27, 2018",2016,infantil,1 Season
81035872,Pelicula,Amar's Hands,"April 26, 2019",2011,Adolecente,125 min
81035865,Pelicula,An Hour and a Half,"April 26, 2019",2012,Adolecente,87 min
80210361,Serie,Chambers,"April 26, 2019",2019,Adulto,1 Season
70260989,Pelicula,Kon-Tiki,"April 26, 2019",2012,Adolecente,96 min
80992501,Pelicula,Loving is Losing,"April 26, 2019",2019,Adulto,91 min
81076251,Pelicula,Money Trap,"April 26, 2019",2019,Adulto,122 min
81093925,Pelicula,Njan Prakashan,"April 26, 2019",2018,infantil,125 min
80191049,Pelicula,ReMastered: Devil at the Crossroads,"April 26, 2019",2019,Adolecente,49 min
70126573,Pelicula,Season of the Witch,"April 26, 2019",2011,Adolecente,95 min
80244996,Serie,Street Food,"April 26, 2019",2019,infantil,1 Season
70242568,Pelicula,The Sapphires,"April 26, 2019",2012,Adolecente,99 min
80217772,Pelicula,Enissa Amani: Ehrenwort,"April 26, 2018",2018,Adulto,66 min
80164088,Pelicula,Kickboxer: Retaliation,"April 26, 2018",2017,Adulto,110 min
80081278,Pelicula,The Daughter,"April 26, 2017",2015,Adulto,95 min
81035869,Pelicula,A Mission in an Old Movie,"April 25, 2019",2012,Adulto,98 min
81066244,Pelicula,Aurora,"April 25, 2019",2018,Adolecente,98 min
80991404,Pelicula,Goosebumps 2: Haunted Halloween,"April 25, 2019",2018,infantil,90 min
81035873,Pelicula,Love Station,"April 25, 2019",2011,Adolecente,97 min
81035862,Pelicula,Omar and Salma 3,"April 25, 2019",2012,Adulto,97 min
81094665,Pelicula,Shattered Memories,"April 25, 2019",2018,Adolecente,86 min
81035878,Pelicula,The Consul's Son,"April 25, 2019",2011,Adolecente,114 min
80174683,Serie,The Hateful Eight: Extended Version,"April 25, 2019",2015,Adulto,1 Season
70103759,Pelicula,The Ugly Truth,"April 25, 2019",2009,Adulto,96 min
80182411,Pelicula,Bill Nye: Science Guy,"April 25, 2018",2017,infantil,97 min
80205442,Pelicula,Fishtronaut: The Movie,"April 25, 2018",2018,infantil,78 min
80226424,Pelicula,Psychokinesis,"April 25, 2018",2018,Adulto,102 min
80158042,Pelicula,Dear Zindagi,"April 25, 2017",2016,infantil,149 min
80117684,Pelicula,Shepherds and Butchers,"April 25, 2017",2016,Adulto,106 min
80106337,Pelicula,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,"April 25, 2017",2016,Adulto,108 min
80133552,Pelicula,Vir Das: Abroad Understanding,"April 25, 2017",2017,Adulto,66 min
80052683,Pelicula,Democrats,"April 25, 2016",2014,Adulto,99 min
81077451,Pelicula,Fireflies,"April 24, 2019",2013,Adulto,99 min
81014345,Pelicula,Furthest Witness,"April 24, 2019",2017,Adulto,88 min
80158976,Pelicula,Kevin James: Never Don't Give Up,"April 24, 2018",2018,infantil,62 min
80238655,Pelicula,The Magic Pill,"April 24, 2018",2017,infantil,90 min
80986854,Serie,I Think You Should Leave with Tim Robinson,"April 23, 2019",2019,Adulto,1 Season
80995078,Pelicula,Little Singham in London,"April 22, 2019",2019,infantil,66 min
80170611,Serie,Fangbone,"April 22, 2017",2016,infantil,1 Season
80003150,Pelicula,Secrets of Althorp - The Spencers,"April 22, 2017",2013,infantil,54 min
70296578,Pelicula,Secrets of Scotland Yard,"April 22, 2017",2013,Adolecente,55 min
70296574,Pelicula,Secrets of Selfridges,"April 22, 2017",2014,infantil,55 min
70309257,Pelicula,Secrets of Underground London,"April 22, 2017",2014,infantil,55 min
80012520,Pelicula,Secrets of Westminster,"April 22, 2017",2014,infantil,55 min
80061161,Pelicula,Catching the Sun,"April 22, 2016",2015,Adolecente,74 min
80082862,Pelicula,Patton Oswalt: Talking for Clapping,"April 22, 2016",2016,Adulto,66 min
70225722,Serie,Life,"April 22, 2015",2009,infantil,1 Season
70266023,Serie,Life on Location,"April 22, 2015",2009,infantil,1 Season
80045629,Serie,Nature's Great Events: Diaries,"April 22, 2015",2009,infantil,1 Season
70219642,Serie,Planet Earth: The Complete Collection,"April 22, 2015",2006,infantil,1 Season
81030755,Pelicula,The Last Resort,"April 21, 2019",2018,Adolecente,70 min
80115671,Serie,Girlboss,"April 21, 2017",2017,Adulto,1 Season
80115676,Serie,Hot Girls Wanted: Turned On,"April 21, 2017",2017,Adulto,1 Season
80118916,Pelicula,Sand Castle,"April 21, 2017",2017,Adulto,113 min
80146759,Pelicula,Tramps,"April 21, 2017",2017,Adulto,83 min
81073387,Pelicula,A Fortunate Man,"April 20, 2019",2018,Adolecente,168 min
80213712,Pelicula,Grass Is Greener,"April 20, 2019",2019,Adulto,98 min
80207606,Pelicula,Paper Year,"April 20, 2019",2018,Adulto,89 min
80239640,Serie,A Love So Beautiful,"April 20, 2018",2017,Adolecente,1 Season
80240024,Serie,Club Friday To Be Continued - Friend & Enemy,"April 20, 2018",2016,Adulto,1 Season
80239865,Serie,Club Friday To Be Continued - The Promise,"April 20, 2018",2016,Adulto,1 Season
80192186,Pelicula,Dude,"April 20, 2018",2018,Adulto,97 min
80216834,Pelicula,Kodachrome,"April 20, 2018",2018,Adulto,105 min
80174436,Pelicula,Mercury 13,"April 20, 2018",2018,infantil,79 min
70241596,Pelicula,Mac & Devin Go to High School,"April 20, 2016",2012,Adulto,76 min
80174097,Pelicula,Boy Bye,"April 2, 2019",2016,Adulto,86 min
81076749,Pelicula,Ek Ladki Ko Dekha Toh Aisa Laga,"April 2, 2019",2019,Adolecente,120 min
81066961,Pelicula,Jagat,"April 2, 2019",2015,Adolecente,76 min
80174687,Pelicula,Kevin Hart: Irresponsible,"April 2, 2019",2019,Adulto,60 min
80237428,Serie,La Piloto,"April 2, 2018",2017,Adulto,1 Season
80015799,Pelicula,Good Kill,"April 2, 2017",2014,Adulto,103 min
80036657,Pelicula,The D Train,"April 2, 2017",2015,Adulto,101 min
81035861,Pelicula,Abdo Mota,"April 19, 2019",2012,Adulto,100 min
81037733,Pelicula,Brampton's Own,"April 19, 2019",2018,Adulto,90 min
81010166,Pelicula,Brené Brown: The Call to Courage,"April 19, 2019",2019,Adolecente,77 min
80112518,Pelicula,"I, Daniel Blake","April 19, 2019",2016,Adulto,100 min
81072829,Serie,KO One,"April 19, 2019",2005,Adulto,1 Season
80198950,Serie,Lunatics,"April 19, 2019",2019,Adulto,1 Season
